Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity,Pressure,Compass,Orient_pitch,Orient_roll,Orient_yaw,Comp_x,Comp_y,Comp_z,gyro_pitch,gyro_roll,gyro_yaw,gyro_x,gyro_y,gyro_z,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z
1214,2022-04-15 19:56:56.512652,-1.1411680979316436,141.3350141942377,414.73330460049823,34.7602,28.1472,1017.4316,311.6687,330.1386246845685,65.6607668311103,311.43944845418997,6.884285926818848,-1.1619702577590942,-21.073867797851562,330.1388125147707,65.65724245349857,311.212764720921,-0.0007236301898956299,-2.321600914001465e-05,0.0011778324842453003,330.1360087221164,65.66833468071067,311.21349896625674,0.019763998687267303,0.032207999378442764,0.01439599972218275
1215,2022-04-15 19:57:01.689742,-0.8769425239661647,141.52109655866857,414.6877485305633,34.8136,28.7927,1017.4167,310.9889,330.1481357229878,65.67330705842645,310.77283223648044,6.976485252380371,-1.1800118684768677,-21.1530818939209,330.1474800248275,65.67415400188352,310.5607480325624,-0.0031657926738262177,-0.00032817572355270386,-0.0009603742510080338,330.1187761548405,65.67608694541863,310.56001378722664,0.02122800052165985,0.030499998480081558,0.015615999698638916
1216,2022-04-15 19:57:06.926744,-0.6097532917406483,141.70922830910888,414.64255117386915,34.8136,28.7989,1017.4041,310.3423,330.08083103890647,65.62085120560074,310.1263923975792,6.82034158706665,-0.699703574180603,-20.795801162719727,330.08105985024366,65.61876116771472,309.91124826891297,0.0008052326738834381,-0.0027710944414138794,0.0023991502821445465,330.06404243392655,65.55310938941255,309.90824298567816,0.01878799870610237,0.030743999406695366,0.012443999759852886
1217,2022-04-15 19:57:12.173952,-0.3419750647096802,141.89774833691604,414.5981326853722,34.8314,28.5449,1017.4473,309.6834,330.07215669866054,65.60141931741205,309.4634269159811,7.001300811767578,-0.3245795965194702,-21.45652961730957,330.0717810382562,65.59980739276793,309.24543801352553,-0.0025534555315971375,-0.0012432485818862915,0.0023986659944057465,330.04593901753145,65.66787022784712,309.24597759846995,0.019276000559329987,0.03171999752521515,0.014151999726891518
1218,2022-04-15 19:57:17.410752,-0.07471814018108998,142.08588666285962,414.5546785788327,34.778,28.8203,1017.4221,309.0378,330.0644249245201,65.67364856788494,308.83112215356715,7.111656188964844,-0.07776116579771042,-21.208600997924805,330.0654699434631,65.66877181281755,308.62865827109505,-0.0010254085063934326,-0.0006316825747489929,0.0017876196652650833,330.03935471517156,65.7712792918811,308.63015066742867,0.019763998687267303,0.03171999752521515,0.016835998743772507
1219,2022-04-15 19:57:22.643304,0.19232142468580873,142.273868977153,414.51213673760554,34.7958,28.9457,1017.4224,308.4133,330.06201728283764,65.69629064498353,308.20070252336416,6.898382186889648,0.2012830525636673,-21.36861801147461,330.0625056413633,65.69394789009822,307.9878635835428,-0.0034680142998695374,-0.00032563507556915283,-0.00035050883889198303,330.0579943014165,65.71107800453662,307.98728643255794,0.019276000559329987,0.032207999378442764,0.011467999778687954
1220,2022-04-15 19:57:27.883411,0.4597351922433657,142.46212338622402,414.47041456936387,34.8314,28.9304,1017.4148,307.7792,330.0685298682113,65.80511604902935,307.56861974209824,6.796231746673584,0.43022918701171875,-21.213829040527344,330.0635711508738,65.80317627530506,307.36034678373704,-0.00102325901389122,-0.00276811420917511,-4.594773054122925e-05,330.02427707257874,65.84804378796288,307.35734833069137,0.02000799961388111,0.032207999378442764,0.016103999689221382
1221,2022-04-15 19:57:33.121892,0.7270943296494938,142.65035970261337,414.42958136914723,34.7425,28.7713,1017.4177,307.1541,330.0426332059732,65.79957676561247,306.94566550865807,6.672018051147461,0.6836666464805603,-21.51837158203125,330.03984990388636,65.79568355778557,306.7346433991559,-0.0037704743444919586,-0.000324346125125885,0.00025930628180503845,330.0699437173695,65.78226223606649,306.73444532367,0.02147199958562851,0.031964000314474106,0.013663999736309052
1222,2022-04-15 19:57:38.351802,0.9939930422013483,142.83830382389417,414.38969731514885,34.6891,28.8448,1017.4153,306.5332,330.03447796010414,65.80352461495274,306.3324067287447,6.813188552856445,1.0820916891098022,-20.966997146606445,330.0338769034572,65.79653733143181,306.1325349030626,0.001728735864162445,-0.0012398064136505127,-0.0015730056911706924,330.0322786391914,65.84937567485103,306.1300623745831,0.019519999623298645,0.03147599846124649,0.01195599976927042
1223,2022-04-15 19:57:43.592175,1.2614099976168978,143.02665660814375,414.3506171270398,34.8669,28.6734,1017.4443,305.907,330.02958412956383,65.91634567966301,305.68406809725417,6.467679977416992,1.6207265853881836,-21.312053680419922,330.03136339384264,65.91452884934378,305.46298170401,-0.0034625306725502014,0.0005930215120315552,-0.0009621139615774155,330.0127716189219,66.05503267076011,305.46466193054584,0.019276000559329987,0.0302559994161129,0.013907999731600285
1224,2022-04-15 19:57:48.833676,1.5288712904652353,143.21509612122543,414.3124134606328,34.8847,28.8325,1017.4368,305.2483,330.01122116598026,66.04021799045036,305.03428488075417,6.463450908660889,1.5455238819122314,-21.847763061523438,330.01017614703727,66.03882463185967,304.81802401615863,0.0005087479948997498,-0.000933334231376648,0.0005651284009218216,330.02763069546126,65.97345972150265,304.8175834689572,0.02122800052165985,0.030743999406695366,0.015371999703347683
1225,2022-04-15 19:57:54.075641,1.7963447616678387,143.40361146684262,414.2750917423076,34.8669,28.8295,1017.4568,304.6146,329.993110919396,65.923134887698,304.4179149496739,6.514772415161133,1.6444600820541382,-21.348020553588867,329.9937153911375,65.92319635940054,304.21764014283076,-0.0010177306830883026,-1.6316771507263184e-05,-0.00065639428794384,330.00116371242746,65.95993594694603,304.21703225599464,0.02000799961388111,0.030743999406695366,0.01756799966096878
1226,2022-04-15 19:57:59.308860,2.0633502628381564,143.5918757894218,414.23871719821756,34.8314,28.6857,1017.4541,304.0224,330.0117675811139,65.84553710853748,303.82516722783805,6.481409549713135,2.2364485263824463,-20.896717071533203,330.0120373735861,65.84583763686096,303.6256676474658,0.0011204071342945099,-0.0036807209253311157,-0.0012673325836658478,330.01696193997765,65.8488565804741,303.61908676020045,0.019276000559329987,0.030499998480081558,0.014883999712765217
1227,2022-04-15 19:58:04.536489,2.3300364682830303,143.78000527326665,414.2032660968801,34.7602,28.8356,1017.4526,303.4201,330.0246971292127,65.81157740798417,303.225838618737,6.521599769592285,2.4410369396209717,-21.115137100219727,330.02516499717086,65.80913220026132,303.0314992462826,0.0008158795535564423,0.00029025226831436157,-0.0015728157013654709,330.0541249992517,65.77289121652522,303.0314514349584,0.01878799870610237,0.030988000333309174,0.015859998762607574
1228,2022-04-15 19:58:09.769164,2.5969584376550006,143.9684031611398,414.16866459564073,34.7602,28.6336,1017.4099,302.8246,330.0859058694598,65.71493023122851,302.61847429207734,6.236818790435791,2.658622980117798,-21.180471420288086,330.08436566180194,65.71542200484875,302.4201324287693,-0.0031535811722278595,-0.0009312629699707031,0.0020920168608427048,330.0920052283886,65.73550959119775,302.4200231457426,0.01903199963271618,0.030988000333309174,0.013663999736309052
1229,2022-04-15 19:58:15.005898,2.8640505893377375,144.1570351694078,414.1349234984041,34.9025,28.7315,1017.4121,302.2241,330.1034799461942,65.7449284220632,302.0279224760597,6.166540145874023,2.9627685546875,-20.8310546875,330.10083666298544,65.74413612011948,301.8290273674289,-0.003457415848970413,-0.001846514642238617,0.0020915064960718155,330.13134711800785,65.73334442123085,301.8277296314866,0.01903199963271618,0.030988000333309174,0.014883999712765217
1230,2022-04-15 19:58:20.237712,3.130857254318694,144.34559119984135,414.10210002489106,34.778,28.8631,1017.4031,301.622,330.14932417590336,65.70544309847135,301.42127190416835,6.395604133605957,3.438697338104248,-21.86638069152832,330.1489348551207,65.7049103437161,301.2232715503188,-0.0010131709277629852,-0.0003189593553543091,-0.0012680962681770325,330.12718070261417,65.67691339830822,301.2218030596473,0.019519999623298645,0.032207999378442764,0.012931999750435352
1231,2022-04-15 19:58:25.478833,3.3980960336285433,144.53459034388757,414.07010678394977,34.7958,29.0008,1017.4163,301.0218,330.1375557599634,65.72594732635973,300.82455242733016,6.461393356323242,3.7607593536376953,-22.459138870239258,330.1322965143025,65.72311962804335,300.63097120587366,-0.0013180263340473175,-0.0009291917085647583,0.002396712079644203,330.0990915496525,65.72742947740963,300.63128539457546,0.02122800052165985,0.031964000314474106,0.014151999726891518
1232,2022-04-15 19:58:30.721470,3.6653668545270204,144.72376191729035,414.0389940730293,34.8136,29.1293,1017.4365,300.4366,330.07174347221576,65.73519540249593,300.23984725324203,6.224430084228516,3.8973445892333984,-22.180946350097656,330.07197911374215,65.73311902498824,300.0459381827054,-0.0022333934903144836,-1.2435019016265869e-05,-0.00401734746992588,330.04286543240494,65.75382815855173,300.0438618051977,0.02000799961388111,0.03171999752521515,0.016103999689221382
1233,2022-04-15 19:58:35.964075,3.932583286367783,144.91305666959028,414.00877187758437,34.778,28.6092,1017.4131,299.8395,330.05491388610085,65.70026581508048,299.62726807715114,5.989784240722656,4.297876358032227,-22.053373336791992,330.0494838857107,65.69732883373737,299.4268020250112,0.0005157850682735443,0.0018201619386672974,-0.00035217776894569397,330.0725630949162,65.70527917393127,299.42928821386914,0.019276000559329987,0.031964000314474106,0.015615999698638916
1234,2022-04-15 19:58:41.205851,4.199683359018182,145.10244252158836,413.979446329899,34.7069,28.6857,1017.4246,299.2348,330.10209341779273,65.67017883178657,299.05045860174357,6.190428733825684,4.055612564086914,-21.969505310058594,330.1023632102649,65.66782924671209,298.87445828721064,0.0005166865885257721,-0.0012339726090431213,-0.0012682415544986725,330.0977733231427,65.69150951256452,298.8717193813535,0.018543999642133713,0.030988000333309174,0.014151999726891518
1235,2022-04-15 19:58:46.447222,4.466761596191553,145.29199837457574,413.9510062731175,34.8491,28.5449,1017.3999,298.6872,330.12458523072956,65.68673521033469,298.50367463792736,5.975950717926025,4.362330436706543,-22.157838821411133,330.1220853814933,65.6827463798594,298.32245605886857,-0.002231582999229431,-0.0018444061279296875,0.0005638934671878815,330.1400829299563,65.64671030179841,298.3205572662793,0.019763998687267303,0.03171999752521515,0.014151999726891518
1236,2022-04-15 19:58:51.679745,4.733301690986335,145.4813692193911,413.9235037544992,34.8136,28.5419,1017.4346,298.1348,330.14446791140347,65.65291211356478,297.9471371639764,5.97478723526001,5.0175251960754395,-22.091073989868164,330.14862408151345,65.65138898137987,297.75857613155983,0.0005176961421966553,-0.000622287392616272,-0.002490021288394928,330.1393657600935,65.63091207424817,297.7561445842153,0.018543999642133713,0.029523998498916626,0.01439599972218275
1237,2022-04-15 19:58:56.919354,5.000139203311558,145.67116050980124,413.89685114527555,34.778,28.6857,1017.4424,297.5741,330.14763711917834,65.5983593926639,297.39464316201406,6.098485469818115,5.171248435974121,-21.929651260375977,330.14856602490545,65.59644693969629,297.21845843237355,0.0011286959052085876,0.0002945065498352051,-4.619918763637543e-05,330.14274670373266,65.65774788749715,297.21907314939887,0.02025200054049492,0.03001200035214424,0.014151999726891518
1238,2022-04-15 19:59:02.098620,5.263904077492454,145.85898388188863,413.87137109226563,34.8847,28.9059,1017.4187,297.0639,330.11194938076505,65.63981864092587,296.9089893912695,6.541839122772217,5.338415622711182,-22.23980712890625,330.1097534749469,65.63836381063265,296.7542514556228,-0.0022298768162727356,-0.0015372484922409058,-0.0012682117521762848,330.15378428943137,65.70624906079341,296.75048119120095,0.02122800052165985,0.030988000333309174,0.013907999731600285
1239,2022-04-15 19:59:07.330718,5.530149137087161,146.04880472238867,413.8465239226765,34.7602,28.7438,1017.4028,296.5719,330.1106140787823,65.70866011757043,296.3956733543863,5.989480972290039,5.623204231262207,-22.534399032592773,330.10889628620606,65.70305936245101,296.22201579473875,0.00021425634622573853,-0.003063499927520752,0.00025876984000205994,330.1155079093226,65.59603029815692,296.2186075303429,0.018300000578165054,0.031231999397277832,0.014151999726891518
1240,2022-04-15 19:59:12.566053,5.796548257059363,146.23898020049697,413.82253928544685,34.7958,28.9396,1017.4097,296.0451,330.15141762888396,65.5965835434797,295.8773644492199,5.883155822753906,5.7954583168029785,-22.477210998535156,330.1499696287799,65.5949169773222,295.70408254997665,0.0005200952291488647,-0.0006196275353431702,0.0005640275776386261,330.1452397227797,65.60393965721579,295.7035293046539,0.02000799961388111,0.032207999378442764,0.01512799970805645
1241,2022-04-15 19:59:17.796324,6.062617968164106,146.42917717283066,413.7994593736085,34.7247,28.7927,1017.4299,295.5261,330.15536889331884,65.58864003347496,295.3535913927175,5.816401958465576,6.221479892730713,-22.12566566467285,330.15246947801614,65.58465120299968,295.178089681994,-0.0028383769094944,-0.0015353858470916748,0.0002583898603916168,330.1442971566742,65.53918946388407,295.17608160637803,0.01878799870610237,0.03171999752521515,0.014639999717473984
1242,2022-04-15 19:59:23.029452,6.328735452398494,146.61967715374539,413.7772495480834,34.6891,28.8233,1017.4048,295.0065,330.17599264951764,65.53287153890182,294.841306714399,6.053945064544678,6.3162689208984375,-22.133319854736328,330.17449342299483,65.53707210524136,294.6826687407363,-0.0019217431545257568,-0.0018401071429252625,0.0008692573755979538,330.188119650389,65.50079014037026,294.68105681609217,0.02122800052165985,0.03147599846124649,0.01268799975514412
1243,2022-04-15 19:59:28.272651,6.5953032133629454,146.81078143564673,413.7558780765117,34.7069,28.8203,1017.3909,294.5279,330.14383270381063,65.55112863455325,294.3745042657637,6.020221710205078,6.3664703369140625,-22.619525909423828,330.1429960056373,65.55086225717562,294.21998489617044,-0.002226531505584717,0.0002983585000038147,0.00147976353764534,330.09510613427176,65.54951670990913,294.2213509340045,0.01878799870610237,0.0302559994161129,0.013175999745726585
1244,2022-04-15 19:59:33.515469,6.861739747944369,147.00208613009687,413.7353924940674,34.8314,28.7101,1017.3979,294.0763,330.1001399836901,65.56791040934398,293.92456555418903,5.711036205291748,6.403687953948975,-22.089292526245117,330.10235296498115,65.56692003191432,293.76485524082665,-0.0006979033350944519,-0.004587147384881973,-0.0012688450515270233,330.03664654516564,65.64022845227608,293.7591520328697,0.02122800052165985,0.032207999378442764,0.015371999703347683
1245,2022-04-15 19:59:38.749868,7.127670756774315,147.1933339579694,413.71581772571284,34.7425,28.9824,1017.429,293.5941,330.0210122421555,65.61724486571897,293.42855721666274,5.817295074462891,7.264654636383057,-21.94197654724121,330.01701316639645,65.61223150686818,293.26385403501706,-0.0006973110139369965,-0.0006165951490402222,0.0005632657557725906,329.97641793706447,65.57549874951187,293.2625836198314,0.019763998687267303,0.03147599846124649,0.012931999750435352
1246,2022-04-15 19:59:43.990189,7.393793317028739,147.38503829509096,413.69710013701155,34.7247,28.6765,1017.4016,293.1028,329.9739317482066,65.61724486571897,292.944262653563,5.714077949523926,7.4540791511535645,-21.610166549682617,329.9720227103336,65.62052335652058,292.7763561131966,-0.0013075359165668488,-0.0009211152791976929,0.0011743102222681046,330.0051354674298,65.52860950085972,292.7773533208154,0.02025200054049492,0.030988000333309174,0.013175999745726585
