Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity,Temperature_Humid,Temperature_Press,Pressure,Compass,Orient_pitch,Orient_roll,Orient_yaw,Comp_x,Comp_y,Comp_z,gyro_pitch,gyro_roll,gyro_yaw,gyro_x,gyro_y,gyro_z,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z
524,2022-04-20 00:07:20.080041,-51.62061429353471,-41.643951161147776,436.435509816609,34.6002,29.7565,34.6002,33.2438,1005.6138,6.8691,328.8314562510223,67.60795814083255,6.883377560626933,31.209482192993164,-1.9675060510635376,3.0271780490875244,328.831944609548,67.61480882057008,6.89072599040022,0.00014664605259895325,-0.002651229500770569,-0.0010350532829761505,328.81235904210297,67.62719195353532,6.88659884859424,0.01903199963271618,0.030499998480081558,0.010247999802231789
525,2022-04-20 00:07:30.330516,-51.67425360193464,-40.629994016651956,436.43046760398937,34.5113,29.8973,34.5113,33.2396,1005.616,6.8862,328.8240284202999,67.70339637410514,6.883782676222079,31.28400230407715,-2.1600892543792725,2.583617925643921,328.8259681940242,67.70287044953905,6.880114437750959,0.0001467391848564148,9.788572788238525e-05,-0.00042404234409332275,328.8171162688599,67.63992342614821,6.879715725458159,0.02025200054049492,0.029279999434947968,0.009759999811649323
526,2022-04-20 00:07:40.569599,-51.71833413834674,-39.61490232351655,436.4213957642095,34.4935,29.7412,34.4935,33.2354,1005.6169,6.9028,328.77534966208526,67.71756218644374,6.926888426960852,31.053997039794922,-2.1744544506073,3.3243954181671143,328.77676009614885,67.7202601111659,6.949705100770103,-0.0013799741864204407,0.00040346384048461914,0.0007976293563842773,328.7069384873584,67.74004716919143,6.951451494763511,0.02000799961388111,0.030988000333309174,0.01512799970805645
527,2022-04-20 00:07:50.810548,-51.752893688861874,-38.59778588882393,436.4082839455493,34.458,29.8575,34.458,33.2354,1005.5862,6.9825,328.7303284701711,67.6643686731877,7.008463937539254,31.407310485839844,-2.1721978187561035,3.3818728923797607,328.7295771493624,67.66415010713425,7.032161705751436,-0.001074090600013733,-0.0005126595497131348,0.0017137154936790466,328.74795035822973,67.65190357795241,7.032524986437916,0.019519999623298645,0.030988000333309174,0.010735999792814255
528,2022-04-20 00:08:01.058845,-51.77791160095444,-37.57853687090759,436.3911171290362,34.458,29.7688,34.458,33.2396,1005.6257,7.046,328.75776534006707,67.71683818639173,7.05730320519943,31.816680908203125,-1.8523447513580322,3.172349452972412,328.75730430229805,67.72105241310963,7.065224090202529,-0.0010742098093032837,-0.0038715973496437073,0.0007976405322551727,328.8152584574056,67.65729259720756,7.06173898617853,0.018543999642133713,0.029767999425530434,0.01878799870610237
529,2022-04-20 00:08:11.294883,-51.79332752805551,-36.55956620747384,436.36993056778175,34.4935,29.7657,34.4935,33.2354,1005.5745,7.0737,328.883188103796,67.45556296007123,7.076933168874047,31.88608741760254,-1.699355959892273,3.129606246948242,328.88171278293527,67.45001684646518,7.080297037040278,-0.00198972225189209,9.968876838684082e-05,-0.0007298924028873444,328.89190684027153,67.4622906964037,7.079905581823471,0.020495999604463577,0.031231999397277832,0.014639999717473984
530,2022-04-20 00:08:21.533919,-51.7991659186336,-35.53977410145995,436.34469839450077,34.458,29.5546,34.458,33.2354,1005.6086,7.0881,328.8996830106416,67.41064763608922,7.098332151543697,31.995298385620117,-1.5677751302719116,3.3695693016052246,328.897589557661,67.40866005104075,7.10859024190341,-0.0022944174706935883,0.0010165274143218994,0.001407768577337265,328.8948028404796,67.31438978011623,7.110676437808025,0.021715998649597168,0.029279999434947968,0.013907999731600285
531,2022-04-20 00:08:31.773549,-51.79541535273998,-34.51986337103942,436.31542721689334,34.5291,29.8269,34.5291,33.2313,1005.5745,7.1284,328.8405369875238,67.26071815361827,7.139871654528422,31.869796752929688,-1.512635350227356,3.226757049560547,328.8398983648365,67.26302675755774,7.142024444777445,-0.0013778693974018097,0.00010117143392562866,0.0004916954785585403,328.8110100797419,67.2463610959829,7.142228496678899,0.018543999642133713,0.030743999406695366,0.011711999773979187
532,2022-04-20 00:08:42.019957,-51.78206576882119,-33.499667716755106,436.2820992213581,34.4758,29.8208,34.4758,33.2313,1005.5938,7.1579,328.8466261011689,67.28468528741585,7.176598435469226,31.996572494506836,-1.5620075464248657,3.6018247604370117,328.8445872897017,67.28142045699258,7.196692852007404,-0.00015588849782943726,0.0004072412848472595,0.00018633343279361725,328.86984874434694,67.34083627258252,7.196712488801268,0.02000799961388111,0.031231999397277832,0.011223999783396721
533,2022-04-20 00:08:52.272333,-51.75911061006268,-32.47973417186006,436.2447160656227,34.5647,29.4353,34.5647,33.2292,1005.585,7.2149,328.87076740479034,67.39866065409585,7.23480872267066,31.905147552490234,-1.4104599952697754,3.8272545337677,328.86980776321195,67.40184352224908,7.257187837486207,0.0004548691213130951,0.00010228157043457031,0.00018642842769622803,328.8576944227189,67.3826848416272,7.257320172401376,0.019763998687267303,0.03171999752521515,0.013175999745726585
534,2022-04-20 00:09:02.519408,-51.7265908127683,-31.461605267808316,436.20332518321396,34.4758,29.7412,34.4758,33.2354,1005.5854,7.275,328.88221821693384,67.38388695492111,7.288149084993875,32.048763275146484,-1.4296709299087524,3.817228317260742,328.8814532357468,67.38237065292537,7.3117456810289765,0.00045519694685935974,-0.0011190250515937805,-0.0016460716724395752,328.87859821667377,67.38823095523324,7.3089777468678285,0.020495999604463577,0.029523998498916626,0.013419999741017818
535,2022-04-20 00:09:12.769635,-51.68450730210534,-30.444898498839027,436.15790359845255,34.4935,29.7137,34.4935,33.2292,1005.6409,7.3265,328.85518091310433,67.35181921676791,7.3365486592262315,31.72501564025879,-1.1603550910949707,3.5277938842773438,328.85363387525734,67.34985895247611,7.343483862554733,-0.003514513373374939,-0.0020344480872154236,0.0004918985068798065,328.85354166770355,67.422771221866,7.340499923661084,0.020983999595046043,0.031231999397277832,0.012931999750435352
536,2022-04-20 00:09:23.012599,-51.63294042259718,-29.431088343589217,436.1085112143356,34.4046,29.5638,34.4046,33.2333,1005.6028,7.3286,328.8398642138906,67.42447193896933,7.321648601551848,32.03456115722656,-0.953748345375061,3.131535291671753,328.84085117622567,67.42061971227744,7.31247138862829,0.00106767937541008,-0.0005073770880699158,-0.0004239976406097412,328.8392904780003,67.3028057792839,7.311266714013429,0.02025200054049492,0.0302559994161129,0.014639999717473984
537,2022-04-20 00:09:33.249776,-51.57193825710723,-28.42043493494466,436.05516028162737,34.4758,29.781,34.4758,33.2313,1005.5952,7.3088,328.84111072341415,67.24030271818911,7.313080129238068,32.48112106323242,-0.9485514163970947,3.678682804107666,328.84049259129426,67.24163460507727,7.322941214852273,-0.004124410450458527,-0.002950098365545273,-0.001340506598353386,328.83401757196106,67.22918317022032,7.318192525831822,0.020983999595046043,0.03171999752521515,0.012931999750435352
538,2022-04-20 00:09:43.493874,-51.501469967680556,-27.41212737102238,435.9977993757518,34.4935,29.9737,34.4935,33.2271,1005.5913,7.3327,328.82752547715495,67.24094475597109,7.345331428725221,32.501182556152344,-1.020870566368103,3.72011399269104,328.82871393007053,67.24237909569679,7.356679788031197,0.00106777623295784,-0.0011171773076057434,-0.00042442046105861664,328.85668696981634,67.11191565236038,7.356550868210614,0.02147199958562851,0.03171999752521515,0.011467999778687954
539,2022-04-20 00:09:53.737836,-51.42162506145111,-26.407254840901068,435.9364788435939,34.4402,29.7749,34.4402,33.2229,1005.5684,7.378,328.82994677921573,67.17171395854383,7.403131050802808,32.4962272644043,-0.7219704389572144,4.256126403808594,328.8302063264042,67.1708806754651,7.433070331255912,-0.0013752616941928864,-0.00020072609186172485,0.001713525503873825,328.85231564874755,67.14401754145943,7.434198166242611,0.020739998668432236,0.03147599846124649,0.011711999773979187
540,2022-04-20 00:10:03.984048,-51.33244292116682,-25.406018133407606,435.8712027671734,34.4758,29.7963,34.4758,33.2292,1005.6042,7.4305,328.8413292894676,67.19279875251166,7.419952099181257,32.598751068115234,-0.7182534337043762,3.1762239933013916,328.8402330441058,67.19045599762636,7.403137880991978,-0.001680474728345871,-0.0017273202538490295,-0.0004245638847351074,328.85273570538146,67.09687557580801,7.401025644991152,0.02147199958562851,0.030988000333309174,0.014639999717473984
541,2022-04-20 00:10:14.227251,-51.23403187462207,-24.409287791024315,435.80202215501146,34.4758,29.6678,34.4758,33.2167,1005.5996,7.3926,328.83432151537914,67.0494125912656,7.389282842260608,32.65522384643555,-0.7808939814567566,3.575474977493286,328.83436591160876,67.04682394957015,7.388905474308964,-0.0016801543533802032,-0.000810667872428894,0.001713356003165245,328.86188474377474,67.00220915391164,7.389426276233177,0.018300000578165054,0.030743999406695366,0.010979999788105488
542,2022-04-20 00:10:24.469867,-51.12644684520906,-23.41723384713412,435.7289456046499,34.5291,29.6311,34.5291,33.2167,1005.5742,7.3835,328.8991741615484,67.06973240404638,7.380331879353306,32.663856506347656,-0.4070284068584442,3.726325273513794,328.89776031239023,67.07035395126086,7.383054563511202,-0.0029012858867645264,-0.0008105486631393433,0.0020187795162200928,328.911973936053,67.11943569063656,7.382666950275803,0.01878799870610237,0.030988000333309174,0.01268799975514412
543,2022-04-20 00:10:34.709837,-51.009789245779174,-22.43040998583559,435.6520115736481,34.458,29.7412,34.458,33.2229,1005.594,7.3908,328.9478119386281,67.13181882360179,7.397047913573266,32.72429656982422,-0.24060389399528503,3.924017906188965,328.94542820260773,67.13222180476282,7.403129343255515,-0.0004577562212944031,-0.0023369118571281433,0.0004913285374641418,328.9137566154264,67.19921913033149,7.40127665444315,0.020495999604463577,0.031231999397277832,0.012199999764561653
544,2022-04-20 00:10:44.960517,-50.8839787450544,-21.44789232676449,435.57113973548195,34.4402,29.6678,34.4402,33.2208,1005.592,7.4093,328.9067625017163,67.22843184941162,7.411268367425232,32.73140335083008,-0.09060638397932053,3.745953321456909,328.907834841416,67.23013256651495,7.408788154982871,-0.0041224174201488495,-0.0014201253652572632,-0.00011923536658287048,328.95184858042757,67.2953540428994,7.404904338666072,0.02000799961388111,0.030988000333309174,0.011467999778687954
545,2022-04-20 00:10:55.205995,-50.749291182572165,-20.47155200965594,435.4864786965134,34.5824,29.8605,34.5824,33.2188,1005.6025,7.405,328.94888086323317,67.34324732935954,7.412484141097495,32.99625778198242,-0.2731800675392151,4.141064643859863,328.9474396933183,67.33893747999326,7.427230519515552,0.0007646717131137848,0.00041281431913375854,0.0011021792888641357,328.8917497459206,67.40094193727863,7.43031947256769,0.02025200054049492,0.030743999406695366,0.01512799970805645
546,2022-04-20 00:11:05.455423,-50.605700275265605,-19.500838791073402,435.39798102612394,34.4758,29.7841,34.4758,33.2146,1005.5688,7.4451,328.9022067655399,67.32873317737327,7.457597540565429,33.703678131103516,-0.2989845275878906,4.167689800262451,328.8993756521289,67.32909517739927,7.463996574044084,-0.0016783922910690308,-0.0023353025317192078,-0.00042491406202316284,328.91602082313625,67.34933302791002,7.459959932244606,0.019276000559329987,0.031231999397277832,0.011223999783396721
547,2022-04-20 00:11:15.700323,-50.453419720150436,-18.536844964171365,435.30574761170584,34.4935,29.8605,34.4935,33.2167,1005.5979,7.4758,328.93472188108376,67.40727352263924,7.489192288118615,33.242591857910156,-0.10646802186965942,4.192108154296875,328.9355073528383,67.4077379755028,7.500521864404374,-0.0001515224575996399,0.001024499535560608,-0.0013410355895757675,328.91677214394497,67.34656680129616,7.500539793650945,0.018055999651551247,0.03171999752521515,0.013907999731600285
548,2022-04-20 00:11:25.947666,-50.29245476440954,-17.579234695121446,435.20975040337555,34.458,29.9064,34.458,33.2167,1005.5876,7.5184,328.98776513017805,67.3257415545168,7.532196012906661,33.206146240234375,-0.2403765320777893,4.167947769165039,328.98560337530574,67.32081698812522,7.540547626714295,-0.00015148892998695374,0.00010849535465240479,0.0004916302859783173,328.9806207523062,67.34893687693815,7.5410334239190115,0.020495999604463577,0.03171999752521515,0.015615999698638916
549,2022-04-20 00:11:36.190283,-50.12302394954778,-16.62893542515624,435.1100885657539,34.5469,29.9156,34.5469,33.2208,1005.5684,7.5506,328.9989666404169,67.27742479632813,7.55867238745057,33.102638244628906,-0.2640737295150757,4.07826566696167,328.99837582905366,67.27960362667336,7.566829340866858,-0.00015188753604888916,0.0004141479730606079,0.0011024121195077896,329.01583037747764,67.32326219584809,7.5675900531856675,0.02000799961388111,0.031231999397277832,0.01268799975514412
550,2022-04-20 00:11:46.437273,-49.945087556744745,-15.685367039862646,435.006708169512,34.4758,29.8575,34.4758,33.225,1005.6064,7.5798,329.02170775525843,67.33461397024864,7.617778283206921,33.33702850341797,0.052725326269865036,4.97885274887085,329.0247096233987,67.33494864951797,7.655254677409135,0.00045919790863990784,-0.0008072108030319214,0.0011024810373783112,329.0510741535949,67.40212356000505,7.653870710328561,0.020495999604463577,0.031231999397277832,0.01195599976927042
551,2022-04-20 00:11:56.686256,-49.7587930472656,-14.749002440080853,434.8996658046451,34.4758,29.7565,34.4758,33.2188,1005.5757,7.6659,329.03999217166654,67.43501775104784,7.671791419163382,33.31779479980469,0.19936443865299225,4.24807071685791,329.03964724711346,67.43184854327295,7.676610971396473,-0.00015160441398620605,-0.0011126771569252014,-0.00042463652789592743,329.02689869902764,67.40909035295846,7.674476537280843,0.020739998668432236,0.030988000333309174,0.010979999788105488
552,2022-04-20 00:12:06.933806,-49.56431728032476,-13.820375569102616,434.7890333887109,34.4224,29.5393,34.4224,33.2271,1005.5588,7.673,329.0014391688964,67.47029567811094,7.673025122082215,33.15755081176758,0.1548749804496765,4.219325065612793,329.0010566783029,67.47289114999555,7.675355924136483,-0.0022892355918884277,0.0004148036241531372,-0.0007298719137907028,328.99419575328164,67.46711280995773,7.675516433581977,0.019763998687267303,0.0302559994161129,0.013419999741017818
553,2022-04-20 00:12:17.182994,-49.361719033103974,-12.89940889079086,434.67481515306457,34.3691,29.8085,34.3691,33.2229,1005.5715,7.693,328.9974605837049,67.4393754117383,7.714417775999785,33.410160064697266,0.2021149843931198,4.808040618896484,328.994390413673,67.43860360036209,7.742606820478074,-0.000761907547712326,0.00010922551155090332,0.000796973705291748,328.9734490536777,67.40515616399654,7.742960282767623,0.020983999595046043,0.031231999397277832,0.013907999731600285
554,2022-04-20 00:12:27.424680,-49.151310386051854,-11.987121935573347,434.55715763194024,34.3513,29.9493,34.3513,33.225,1005.5618,7.7725,328.9631662038822,67.37707725631861,7.7995842585343205,33.4501953125,0.5498925447463989,4.940417289733887,328.9622748641956,67.3744612938665,7.827791232259181,-0.0004565678536891937,-0.0001964271068572998,-0.0010352451354265213,328.95694390154836,67.39228808760024,7.826850373701012,0.020495999604463577,0.030988000333309174,0.012443999759852886
555,2022-04-20 00:12:37.663541,-48.93312960612204,-11.083254282659372,434.43605305174856,34.5113,29.934,34.5113,33.2229,1005.55,7.8541,328.9469923159277,67.40682956034318,7.876223249890095,33.67658996582031,0.2711247503757477,4.457635879516602,328.94735773104827,67.40198012603248,7.887245467663203,0.0022927001118659973,-0.001112811267375946,0.0011024679988622665,328.991238281371,67.39523872932168,7.886597453465698,0.02147199958562851,0.03245199844241142,0.013663999736309052
556,2022-04-20 00:12:47.913053,-48.70700694418603,-10.186786134781542,434.3113812546765,34.458,29.8391,34.458,33.2208,1005.5496,7.8992,328.9839163185808,67.39068982333445,7.90843100692129,33.75080871582031,0.7619942426681519,4.649292945861816,328.9821268090182,67.38804654012566,7.9185772529333445,-0.0013726651668548584,0.0016358718276023865,0.0017134826630353928,328.94248780617005,67.33153355493297,7.920943059707107,0.02000799961388111,0.0302559994161129,0.012931999750435352
557,2022-04-20 00:12:58.162803,-48.47328633787122,-9.298779203744234,434.1833071920015,34.4224,29.6861,34.4224,33.2292,1005.5669,7.9285,328.93759397562974,67.32209423350001,7.923337894784843,33.481353759765625,0.9272977709770203,4.123046398162842,328.93706805106365,67.32222400709423,7.907529421950849,-0.004426281899213791,0.00010904669761657715,0.0004915911704301834,328.9461692781327,67.37003533128433,7.907729204984071,0.02025200054049492,0.030988000333309174,0.014151999726891518
